Event,Site,Date,Round,White,Black,Result,WhiteElo,BlackElo,ECO,Moves
Premier,Hastings ENG,2002.12.28,1,"Sasikiran,K","Kosteniuk,A",1/2-1/2,2670,2455,D48,g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 c7c6 e2e3 b8d7 f1d3 d5c4 d3c4 b7b5 c4d3 c8b7 e1g1 a7a6 e3e4 c6c5 d4d5 d8c7 d5e6 f7e6 d3c2 f8d6 f3g5 d7f8 f2f4 e8c8 d1e1 e6e5 c3d5 b7d5 e4d5 e5f4 a2a4 b5b4 e1e2 c8b7 c2d3 b7a7 d3a6 f6d5 a6c4 h7h6 g5h3 f4f3 e2f3 d6h2 g1h1 f8g6 f3h5 g6e7 f1f7 d5b6 c1e3 g7g5 c4e6 h2d6 h3f2 c7c6 a4a5 b6d7 e6d7 d8d7 h5g4 h8d8 a1d1 a7b8 g4e4 c6e4 f2e4 d6c7 d1d7 d8d7 e3g1 c7e5 e4c5 d7d1 f7e7 e5d4 c5d7 b8c8 d7b6 c8b8 a5a6 d1g1 h1h2 d4b6 e7b7 b8a8 b7b6 g1b1 b6b4 a8a7 b4d4 a7a6 d4d6 a6b7 d6h6 b7c7 h6h7 c7c6 h7h6 c6c7 h6h3 b1b2 h3d3 c7c6 h2h3 b2a2 d3d4 c6c5 d4d8 c5c6 g2g3 a2a4 d8d2 c6c5 d2d3 a4b4 d3d8 c5c6 d8g8 c6d6 g8g5 d6e6 g5g4 b4b7 h3h4 e6f6 g4g8 b7h7 h4g4 h7h1 g8g5 h1g1 g5a5 f6g6 a5a6 g6g7 g4h4 g1b1 a6a5 g7g6 a5a6
Premier,Hastings ENG,2002.12.28,1,"Nielsen,PH","Karjakin,Sergey",1-0,2620,2527,D20,d2d4 d7d5 c2c4 d5c4 e2e4 c7c5 d4d5 g8f6 b1c3 b7b5 c1f4 c8a6 g1f3 b5b4 f4b8 b4c3 d1a4 d8d7 a4a6 c3b2 a1b1 a8b8 f1c4 b8b6 a6a3 f6e4 b1b2 d7b7 b2b6 b7b6 e1g1 f7f6 a3a4 e8d8 d5d6 e7e5 c4e6 b6b7 a4a5
Premier,Hastings ENG,2002.12.28,1,"Barsov,A","Tseshkovsky,V",1/2-1/2,2525,2545,E61,d2d4 d7d6 g1f3 g7g6 c2c4 g8f6 b1c3 c8f5 d1b3 d8c8 g2g3 f8g7 f1g2 b8c6 d4d5 c6d8 e1g1 e8g8 f1e1 f5g4 f3g5 h7h6 g5e4 f6e4 c3e4 b7b6 c1d2 f7f5 e4c3 g6g5 e2e3 g8h8 c3e2 c7c5 d5c6 d8c6 e2d4 c6e5 a1c1 a8b8 b3c2 g4h5 f2f4 g5f4 g3f4 e5g6 g1h1 g6h4 g2d5 h5f7 d2c3 e7e6 c2f2 h4g6
Premier,Hastings ENG,2002.12.28,1,"Flear,G","Arkell,K",1/2-1/2,2527,2521,E11,d2d4 e7e6 c2c4 f8b4 c1d2 b4d2 d1d2 d7d5 b1c3 g8f6 e2e3 e8g8 g1f3 d8e7 c4d5 e6d5 f1d3 b8d7 d2c2 c7c6 e1g1 f8e8 a1b1 a7a5 a2a3 b7b6 b2b4 a5b4 a3b4 c8b7 f1e1 f6e4 d3e4 d5e4 f3d2 f7f5 e1c1 e7e6 b1a1 b7a6 b4b5 a6b5 c3b5 c6b5 c2b2 e6d5 b2b4 d7f6 c1b1 a8a1 b1a1 e8c8 h2h3 d5d7 a1b1 g8f7 g2g3 f6d5 b4b5 d7b5 b1b5 f7e6 g3g4 g7g6 g4f5 g6f5 d2f1 c8c1 g1g2 f5f4 e3f4 d5f4 g2g3 f4e2 g3g2 e2f4 g2g3 f4e2
Premier,Hastings ENG,2002.12.28,1,"McShane,L","Harikrishna,P",1/2-1/2,2546,2551,C78,e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 b7b5 a4b3 f8c5 c2c3 d7d6 a2a4 a8b8 d2d4 c5b6 b1a3 e8g8 a4b5 a6b5 a3b5 c8g4 f1e1 g4f3 g2f3 e5d4 c3d4 c6d4 b5d4 b6d4 b3f7 f8f7 d1d4 f6d7 a1a3 d7c5 d4c4 d8e8 f3f4 e8e6 c4e6 c5e6 f4f5 e6d4 a3d3 c7c5 g1f1 b8e8 c1d2 d4c2 e1c1 c2d4 c1e1 d4c2 e1c1 c2d4 f2f3 g7g6 f5g6 f7f3 d3f3 d4f3 g6h7 g8h7 d2f4 e8e4 f4d6 e4d4 d6c5 d4d2 c1c3 f3h2 f1g1 d2b2 c3g3 b2e2 c5f2 e2e6 g1h2 e6h6 h2g2 h6g6 g3g6 h7g6
Premier,Hastings ENG,2002.12.29,2,"Karjakin,Sergey","Flear,G",1-0,2527,2527,C82,e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f6e4 d2d4 b7b5 a4b3 d7d5 d4e5 c8e6 b1d2 e4c5 c2c3 e6g4 b3c2 c5e6 f1e1 f8c5 d2f1 g4h5 f1g3 h5g6 h2h4 d5d4 c1g5 d8d7 c3d4 c6d4 f3d4 d7d4 g5e3 d4d1 c2d1 e8g8 h4h5 g6d3 e3c5 e6c5 a1c1 c5e6 d1g4 d3c4 b2b3 c4d5 g4e6 f7e6 c1c7 h7h6 c7c5 f8f4 f2f3 b5b4 c5a5 d5c6 a5c5 c6d5 e1c1 a6a5 c5c8 f4f8 c8f8 g8f8 g3e2 a5a4 e2d4 a8d8 c1b1 d5b3 a2b3 d8d4 b3a4 b4b3 b1b3 d4a4 g1f2 a4a2 f2g3 a2e2 b3b8 f8f7 b8b7 f7f8 b7b5 f8f7 g3h3 e2f2 b5b4 f2e2 b4b7 f7f8 b7b5 f8e7 g2g4 e7f7 h3g3 f7e7 b5b7 e7f8 g3f4 e2e1 b7b2 f8f7 b2b4 e1e2 b4b1 f7f8 b1g1 f8f7 g1a1 f7g8 a1a3 e2e1 a3e3 e1a1 f4g3 g8f7 e3b3 a1e1 b3b7 f7f8 b7b5 f8f7 b5c5 f7e7 g3f2 e1a1 f2e3 a1e1 e3d2 e1a1 d2d3 a1f1 c5c7 e7f8 d3e4 f1e1 e4d4 e1d1 d4e3 d1e1 e3f4 e1e2 c7c5 e2e1 f4g3 f8f7 f3f4 e1g1 g3h3 g1f1 c5c4 f1g1 c4a4 f7f8 a4a7 g1f1 a7a8 f8f7 a8a4 f1g1 a4a2 f7f8 a2g2 g1e1 h3h2 e1f1 h2g3 f1e1 g2f2 f8e7 g3g2 e1e4 f2f1 e4e3 f1a1 e7f7 g2f2 e3b3 g4g5 h6g5 f4g5 b3h3 g5g6 f7e7 a1a7 e7f8 a7a8 f8e7 a8h8 h3h1 f2e3 h1e1 e3d4 e1d1 d4c3 d1c1 c3d2 c1h1 d2e2 h1h4 e2f3 h4h1 h8g8 h1h5 g8g7 e7e8 g7a7 h5f5 f3g4 e8f8 a7f7
Premier,Hastings ENG,2002.12.29,2,"Harikrishna,P","Sasikiran,K",1/2-1/2,2551,2670,A46,d2d4 g8f6 g1f3 e7e6 g2g3 d7d5 f1g2 b7b5 e1g1 f8e7 a2a4 b5b4 c2c4 b4c3 b1c3 b8d7 c1f4 c7c6 a1c1 c8a6 b2b4 f6h5 f4d2 e8g8 b4b5 c6b5 a4b5 a6b7 c3a4 a8c8 d1b3 h5f6 c1c8 d8c8 f1c1 c8a8 d2b4 e7b4 b3b4 f8c8 c1c8 a8c8 a4c5 a7a6 b5a6 b7a6 c5a6 c8a6 g2f1 h7h6 e2e3 a6a2 f1d3 f6e4 d3e4 d5e4 f3e5 d7e5 b4b8 g8h7 b8e5 f7f5 g1g2 a2e2 e5f4 g7g5 f4c7 h7g6 c7e7 e2f3 g2g1 f3d1 g1g2 d1f3
Premier,Hastings ENG,2002.12.29,2,"Barsov,A","Nielsen,PH",1/2-1/2,2525,2620,D95,d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 g1f3 f8g7 e2e3 e8g8 c1d2 c7c6 d1b3 e7e6 f1d3 b8d7 e1g1 d7b6 f1d1 d5c4 d3c4 b6c4 b3c4 f6d7 c3e4 d7b6 c4c2 d8e7 e4c5 f8d8 d2a5 d8e8 a5b4 b6d5 b4a3 a7a5 e3e4 d5b4 a3b4 a5b4 e4e5 b7b6 c5e4 c8b7 e4d6 e8d8 c2c4 d8d6 e5d6
Premier,Hastings ENG,2002.12.29,2,"Arkell,K","McShane,L",1-0,2521,2546,A48,d2d4 g8f6 g1f3 g7g6 b2b4 f8g7 c1b2 e8g8 b1d2 d7d6 e2e4 b8d7 f1e2 f8e8 e1g1 e7e5 d4d5 e8f8 f3e1 g7h6 f2f3 f6h5 e1d3 d7b6 b2c1 h6e3 g1h1 f7f5 d2b3 e3c1 d1c1 f5f4 b3a5 d8h4 h1g1 g6g5 d3f2 b6d7 f2h1 h5g7 c1e1 h4h6 e1c3 g7e8 h1f2 d7f6 g2g3 g8h8 g1g2 f4g3 h2g3 g5g4 f3g4 f8g8 f1h1 h6g5 h1h4 g8g7 a1d1 c7c6 d5c6 b7c6 a5c6 c8b7 b4b5 a8c8 c3d2 b7c6 b5c6 c8c6 d2g5 g7g5 c2c4 e8c7 f2h3 g5g7 g4g5 f6d7 d1b1 d7b6 h4h6 h8g8 a2a4 g8f7 a4a5 b6d7 e2g4 f7e7 g4f5 c6c4 b1b7 a7a6 f5h7 c7b5 h7f5 c4c7 h6e6 e7d8 b7c7 d8c7 g5g6 c7c6 e6e8 b5c7 e8c8 d7c5 h3g5 d6d5 e4d5 c6d5 g2f3 c5b3 c8d8 d5c6 g5f7 b3a5 f7e5 c6b6 d8d6 b6b7 d6d7 g7g8 g6g7 a5c6 f5e4 b7c8 e4c6 c7e8 d7a7
Premier,Hastings ENG,2002.12.29,2,"Tseshkovsky,V","Kosteniuk,A",0-1,2545,2455,A00,g2g3 d7d5 f1g2 g8f6 d2d3 c7c6 b1d2 c8g4 h2h3 g4f5 e2e4 f5g6 f2f4 e7e6 d1e2 f8e7 g3g4 h7h6 g1f3 d8b6 f4f5 g6h7 f5e6 f7e6 e4d5 e6d5 e1d1 c6c5 h1e1 b8c6 g4g5 h6g5 f3g5 h7g6 d2c4 g6h5 c4b6 h5e2 e1e2 a7b6 c2c3 e8d7 g5e6 h8h7 e6f4 d5d4 h3h4 d4c3 b2c3 e7d6 g2h3 d7c7 f4e6 c7b8 c1g5 f6d5 a1c1 a8a3 e2c2 g7g6 h3g2 d5e7 c1b1 b8a7 g2e4 h7f7 b1b3 a3a4 c2b2 a4a6 b2e2 a6a4 e2b2 a4a6 g5e7 f7e7 e4c6 b7c6 e6d8 b6b5
